sample_id,DM (kg/d),OM (kg/d),CP (kg/d),NDF (kg/d),Lipid (kg/d),Bacteria: prevotella,Bacteria: prevotellaceae ucg-001,Bacteria: prevotellaceae ucg-003,Bacteria: prevotellaceae yab2003 group,Bacteria: prevotella_7,Bacteria: prevotellaceae ucg-004,Bacteria: uncultured,Bacteria: prevotella_9,Bacteria: prevotellaceae nk3b31 group,Bacteria: prevotellaceae ga6a1 group,Bacteria: alloprevotella,Bacteria: paraprevotella,Bacteria: rikenellaceae rc9 gut group,Bacteria: u29-b03,Bacteria: alistipes,Bacteria: bacteroides,Bacteria: uncultured,Bacteria: lachnospiraceae nk3a20 group,Bacteria: acetitomaculum,Bacteria: lachnospiraceae nd3007 group,Bacteria: eubacterium ruminantium group,Bacteria: lachnospiraceae ac2044 group,Bacteria: lachnospiraceae nk4a136 group,Bacteria: lachnoclostridium,Bacteria: ruminococcus gauvreauii group,Bacteria: butyrivibrio,Bacteria: coprococcus,Bacteria: shuttleworthia,Bacteria: anaerosporobacter,Bacteria: moryella,Bacteria: lachnospiraceae ucg-008,Bacteria: lachnospiraceae xpb1014 group,Bacteria: marvinbryantia,Bacteria: oribacterium,Bacteria: pseudobutyrivibrio,Bacteria: probable genus 10,Bacteria: agathobacter,Bacteria: eubacterium hallii group,Bacteria: lachnospiraceae ucg-006,Bacteria: lachnospiraceae nc2004 group,Bacteria: eubacterium cellulosolvens group,Bacteria: eubacterium xylanophilum group,Bacteria: eubacterium ventriosum group,Bacteria: lachnospira,Bacteria: lachnospiraceae fcs020 group,Bacteria: syntrophococcus,Bacteria: howardella,Bacteria: blautia,Bacteria: roseburia,Bacteria: possible genus sk018,Bacteria: lachnospiraceae ucg-009,Bacteria: lachnospiraceae ucg-004,Bacteria: tyzzerella,Bacteria: anaerostipes,Bacteria: lachnospiraceae ucg-002,Bacteria: lachnospiraceae fe2018 group,Bacteria: lachnospiraceae ucg-010,Bacteria: lachnospiraceae ucg-001,Bacteria: lachnobacterium,Bacteria: defluviitaleaceae ucg-011,Bacteria: cag-352,Bacteria: ruminococcus,Bacteria: uncultured,Bacteria: ucg-001,Bacteria: faecalibacterium,Bacteria: nk4a214 group,Bacteria: colidextribacter,Bacteria: ucg-005,Bacteria: oscillospira,Bacteria: ucg-002,Bacteria: uncultured,Bacteria: saccharofermentans,Bacteria: ucg-012,Bacteria: ruminiclostridium,Bacteria: ucg-008,Bacteria: christensenellaceae r-7 group,Bacteria: uncultured,Bacteria: anaerovorax,Bacteria: eubacterium nodatum group,Bacteria: family xiii ad3011 group,Bacteria: mogibacterium,Bacteria: eubacterium brachy group,Bacteria: family xiii ucg-001,Bacteria: pseudoramibacter,Bacteria: anaerofustis,Bacteria: monoglobus,Bacteria: anaeroplasma,Bacteria: ned5e9,Bacteria: candidatus phytoplasma,Bacteria: ucg-004,Bacteria: sharpea,Bacteria: asteroleplasma,Bacteria: uncultured,Bacteria: erysipelotrichaceae ucg-009,Bacteria: anaerorhabdus furcosa group,Bacteria: solobacterium,Bacteria: mycoplasma,Bacteria: paenibacillus,Bacteria: lactobacillus,Bacteria: selenomonas,Bacteria: anaerovibrio,Bacteria: schwartzia,Bacteria: veillonellaceae ucg-001,Bacteria: uncultured,Bacteria: succiniclasticum,Bacteria: succinivibrionaceae ucg-001,Bacteria: succinivibrionaceae ucg-002,Bacteria: ruminobacter,Bacteria: succinivibrio,Bacteria: succinimonas,Bacteria: anaerobiospirillum,Bacteria: sutterella,Bacteria: uncultured,Bacteria: comamonas,Bacteria: uncultured,Bacteria: acetobacter,Bacteria: treponema,Bacteria: sphaerochaeta,Bacteria: sediminispirochaeta,Bacteria: fibrobacter,Bacteria: bifidobacterium,Bacteria: pseudoscardovia,Bacteria: olsenella,Bacteria: atopobium,Bacteria: dnf00809,Bacteria: uncultured,Bacteria: collinsella,Bacteria: candidatus saccharimonas,Bacteria: horsej-a03,Bacteria: z20,Bacteria: akkermansia,Bacteria: desulfovibrio,Bacteria: mailhella,Bacteria: desulfobulbus,Bacteria: p-1088-a5 gut group,Bacteria: cpla-4 termite group,Bacteria: elusimicrobium,Bacteria: endomicrobium,Bacteria: campylobacter,Bacteria: pyramidobacter,Archaea: methanobrevibacter,Archaea: methanobacterium,Archaea: methanosphaera,Archaea: methanimicrococcus,Archaea: methanosarcina,Archaea: candidatus methanomethylophilus,Archaea: uncultured,Protozoa: isotricha,Protozoa: metadinium,Protozoa: ophryoscolex,Protozoa: polyplastron,Protozoa: neobalantidium,Protozoa: dasytricha,Protozoa: buxtonella,Protozoa: diplodinium,Protozoa: diploplastron,Protozoa: entodinium,Protozoa: eudiplodinium,Fungi: neocallimastix,Fungi: piromyces,Fungi: caecomyces,Fungi: aklioshbomyces,Fungi: orpinomyces
UK106,0.537228798,0.575714012,0.842974679,0.29732908,1.00419311,0.446132339,-0.45756728,-0.167357231,-0.000897411,0.174587373,0.334788635,0.317051965,3.258519409,-0.667649887,-0.009685703,-0.383490013,-0.384778648,0.345099393,-0.705799981,-0.252754718,0.544040775,-0.351748054,-0.812991339,-0.614710594,0.146691236,-0.879682714,-0.886148372,-0.060914678,0.789238571,-0.631141262,-0.746316673,-0.468016715,0.000161856,-0.211074892,-0.71991691,-0.764822225,-0.63655307,-0.4188421,-0.425312571,-0.534396048,-0.372275646,-0.597294401,-0.706404537,-0.972104308,1.231953289,-0.599186675,0.525557281,-0.62648785,-0.321830502,0.138502364,-0.39478788,-0.653785659,-0.723427179,-1.06710058,-0.940738147,-0.583262454,0.182067548,-0.360510019,-0.139433707,-0.988338394,-0.511985414,-0.927063188,0.011955419,-0.59882189,-0.962583155,-0.57715957,-1.25691404,-0.327116806,-0.425347875,0.453977381,-0.30595947,-0.011957282,-0.433676727,0.162386373,-0.558886295,-0.572561192,0.014957293,-0.371704895,-0.68960526,-0.707952318,-0.694815564,-0.515285781,-0.999522646,-1.114493373,-1.130367049,-0.761582134,-0.515166864,-0.414706233,-0.375679688,-0.947023034,-0.742820637,0.226224167,0.387970454,-0.182620994,0.326705083,-0.355510971,-0.110871342,-0.503947942,-0.43149256,-0.016219354,-0.570029695,-0.15792425,-0.172360457,-0.33240454,-0.731069243,-0.370111942,-0.320686359,-0.598919007,-0.438715341,-0.982282976,1.553303175,-0.567993137,-0.373217161,-0.073369468,-0.375000602,1.190156901,-0.130417605,-0.066315885,-0.79297035,-0.174328481,0.018155607,-0.094760281,-0.074696685,-0.194077352,0.448023576,-0.447632031,-0.30709272,-0.06596922,0.583766112,-0.653419653,-0.290700823,0.287425549,-0.464869244,-0.382404748,0.612022115,-0.47327245,-0.767744488,-0.810421073,-0.53115081,-0.845481509,-0.287192146,-0.069625015,-0.444531729,0.494812321,0.628732015,-0.072204412,0.153166806,-0.01988298,0.299020355,0.091588595,0.215290826,0.153192121,0.626643271,0.209242893,-0.092639964,-0.575086456,0.018920122,1.554483642,0.813558893,-0.110177875,0.186382222,0.240257406,-0.290477794,-0.342804853,-0.423463078,0.079608724,-0.419858293,-0.288813719
UK107,0.930839472,0.970176944,1.227663202,0.652576839,1.272971627,-0.2735235,-0.182572653,-0.066810073,-0.687188274,-0.496697802,-0.489846911,0.102845671,-0.354349574,0.014902046,-0.376583295,-0.436285403,-0.305749962,-0.092595265,-0.474776718,-0.18543623,-0.424391187,0.442137512,-0.041235794,1.143060224,0.242011048,-1.191950987,-0.422373219,-0.837728748,-1.105742072,0.084700524,-0.589346666,0.708355793,-0.638341463,-0.204099969,-0.329231569,-0.501875493,-0.27652531,0.182772805,-0.41863004,-0.554703381,-0.516764767,0.447776772,0.104952863,-0.357656433,-0.141104742,-0.635518309,-0.25861462,-0.063381399,-0.418495289,-0.213489965,-0.322604413,-0.355085387,0.223061048,-0.019111374,-0.439526027,-0.310474074,0.154618468,0.030947861,-0.718386769,-0.337407009,-0.247483252,-0.431216361,-0.104807638,0.128574636,-0.453156515,0.316031416,-0.51892789,0.093421926,-0.086251579,0.647628329,-0.651894471,1.337186593,-0.210658483,-0.317727376,-0.507045576,-0.072374674,-0.551057241,-0.066276701,-0.911400481,-0.077480174,0.081099077,-0.657451739,-0.831744774,-0.885380121,-0.74720092,-0.060981248,0.792785865,-0.55784857,-0.315176301,-0.144511541,-0.707540699,-0.291718013,-0.292593105,0.498382132,-0.558069143,-0.277122982,-0.272935015,-0.540207438,-0.521414351,-0.639344969,-0.531956977,0.551825893,0.91546466,-0.256514477,-0.69192481,-0.662796811,-0.86243768,-0.596221337,-0.523054745,-0.535853322,-0.325521715,1.683975509,0.338912806,-0.276521334,0.587193027,-0.595212659,-0.111554273,-0.386584476,-0.751110777,-0.161054582,0.629639508,-0.208164154,-0.516230058,-0.285879359,-0.087864172,-0.122488796,-0.305410377,-0.310554654,-0.779440493,-0.317633727,-0.203143659,0.10336749,-0.276463868,-0.365292793,-0.10078549,-0.444859227,-0.105498812,-0.031799049,-0.998286673,-0.495785271,-0.335021901,-0.229031837,-0.142767046,-0.948761933,0.14007087,-0.079138787,-0.175144255,-0.082109964,-0.088415112,-0.071747596,0.030669125,-0.024307856,1.47314973,0.274925822,0.217679381,-0.298549745,2.593088626,0.680633167,2.68261867,0.321708585,1.600153981,-0.63809647,2.895059006,-0.482827859,0.3826317,0.342599509,-0.419003664,-0.288377047
UK108,-0.038194386,-0.00100385,0.288682531,-0.254075437,0.581222065,-0.294890023,-0.168659703,-0.596644267,-0.723227196,-0.522625321,-0.235715485,-0.087812797,0.352227396,0.134736807,0.318603741,-0.502016384,-0.395784379,-0.173864429,-0.359324056,-0.429151947,0.579100382,0.779862201,0.212103399,1.668098445,0.004394498,-1.047595677,0.205416802,-0.311160492,-0.544916392,-0.4227045,-0.55876756,-0.320525598,0.044976247,-0.198743596,-0.615495001,0.064108042,0.010484778,1.867728114,-0.419884509,0.404967801,0.460773925,0.124975864,0.198706443,-0.450729398,0.848756822,-0.57606738,-0.272180938,-0.400755845,-0.245383531,-0.35715761,-0.266527766,-0.228507313,1.350362368,1.256848091,0.356128724,-0.334619993,-0.394302785,-0.204813117,-0.600369572,0.013427402,0.328355787,-0.805885836,-0.117869105,-0.560030455,-0.009049392,1.182614958,-0.237547323,-0.14413092,0.359772338,0.266854824,-0.510259605,0.954035515,-0.315863148,-0.158855823,-0.437484992,0.094041815,-0.023335785,0.772260045,0.663556797,-0.553874605,0.276147528,-0.146487244,-0.705280617,-0.670454507,-0.968773616,-0.378897492,-0.14610245,0.514899918,-0.534219046,0.910221116,-0.660201598,-0.0328509,-0.513711858,0.757426802,0.5696384,0.254168575,0.004441518,0.116797904,-0.158469012,0.536537505,0.27481999,0.088804291,0.699520056,-0.227646891,-0.71709653,-0.540094809,-0.776549483,-0.719234976,-0.544610523,-0.78743437,-0.607285133,1.038797429,0.441241766,0.245725197,0.525673029,0.255057759,0.126714548,-0.803162477,0.135911254,-0.153186615,0.731106305,0.597933622,0.144291712,-0.40405254,0.662643249,-0.430472398,-0.303152985,-0.167795127,0.36965139,-0.089124199,-0.087726583,0.021802125,-0.349794499,-0.455547906,0.044517404,-0.406733978,-0.224262214,2.267719215,0.355107486,-0.38534956,-0.325272002,-0.234413151,-0.418111414,-0.674006174,0.027493091,0.000628899,0.114175585,0.085857251,0.050553884,0.015787535,0.020394268,0.047762323,0.017805887,0.200095725,-0.19872603,0.017743823,-0.235845606,0.24886289,-0.430753067,0.565340422,0.00839365,-1.02955651,1.170376896,-0.435016848,1.448524648,-0.242384327,-0.417856912,-0.156404083
UK109,0.019586444,0.06199931,0.403951061,-0.270044413,0.928756898,-0.086694381,-0.007723341,0.056173381,-0.270736411,-0.520706625,-0.952659749,-0.391076775,-0.518035975,-0.740980269,-0.338366851,-0.742841887,0.119117628,-0.241097391,-0.879614043,-0.528278411,0.389015064,0.234354321,-0.405842658,-0.123344827,0.110204517,-0.293522967,0.187919517,-0.037744115,-0.465322028,-0.400027494,0.106291212,-0.254415661,-0.434024818,-0.187187509,0.945873981,-0.012151999,0.32494398,-0.492216404,-0.410167071,0.728526305,1.385717272,-0.456960819,-0.009133186,0.257210092,0.304190359,-0.389769404,0.336470901,0.929309261,-0.148737802,0.354453576,-0.303383957,0.246117766,0.356309154,0.825893442,0.294352808,-0.614359511,-0.133289309,0.018576982,0.06138876,-0.555213458,0.243601098,-0.597130372,0.120085538,-0.030763123,-0.605498602,0.321155779,-0.412912648,-0.16991774,-0.372287649,-0.113346502,-0.462213769,-0.294408636,-0.323574356,0.59425966,-0.228343723,0.421271008,-0.160417833,0.460081882,0.484161841,-0.747638454,0.343035425,-0.632095016,-0.251147798,-0.368101252,-0.859285507,-0.181604844,-0.494564672,-0.670728167,0.643504434,0.876362772,-0.271642135,0.368368007,0.730091328,-0.709384651,-0.261911088,-0.373172942,-0.312406127,-0.534473106,-0.46064061,-0.485304207,-0.592994628,-0.054889674,-0.545962984,-0.34105578,-0.251990917,0.906228581,0.010349117,0.583587663,-0.449489592,-0.450155219,-0.46825817,0.860286722,-0.270431256,-0.648027952,0.329331337,0.460643758,3.889242327,-0.145716565,0.058232675,-0.027219698,-0.44590393,-0.75371083,-0.348652306,-0.522048145,0.617363469,-0.287202451,-0.308107487,0.75779994,-0.065393442,-0.271042454,-0.185191662,1.966143983,0.715278413,-0.114057498,0.292441472,-0.093801835,-0.330615838,0.061204752,0.329833333,1.574543222,-0.346670986,0.469835836,0.441054754,-0.41025589,0.959077601,-0.117192207,-0.243114646,-0.115676631,-0.133391754,-0.05835171,-0.125594892,-0.073451159,-0.254923606,-0.212393788,-0.289941539,0.052588046,-0.293928412,0.275317093,0.65544733,-0.660594465,-0.63893253,-0.955015361,-0.639386108,0.59808524,1.488905782,0.135695068,-0.40645613,-0.288709624
UK11,0.656396677,0.705337069,0.760831777,0.604448284,1.527239954,-0.206330228,-0.406179989,-0.229277551,-0.479470251,0.413708763,-0.211799834,-0.443720369,0.398306931,0.168020273,-0.181361948,0.539251137,-0.199383019,-0.199587199,-0.154283453,-0.190330524,-0.347664382,-0.228062448,0.507033685,0.420921474,-0.028826568,0.609124331,0.089466323,-0.367784784,-0.113908404,0.985103215,-0.416892168,-0.146515044,-0.34406821,-0.038225241,0.094239003,0.606213663,-0.34589476,0.520300411,0.364791554,-0.510932705,-0.077173217,-0.230414192,0.932388402,0.026382406,0.124018578,-0.145583409,0.184684595,-0.087064594,0.111297938,-0.002241578,0.244519122,0.321716889,0.17133897,0.004148914,-0.269142427,0.050265943,0.121898814,-0.15184019,0.015765511,0.254149352,0.202876592,0.595756758,-0.001270035,-0.261924399,-0.303716061,-0.2344839,0.436276055,-0.11500708,0.104161768,-0.2084062,0.541318795,0.325109266,-0.248769769,-0.212151806,0.611363774,-0.219849356,0.465540483,-0.08400949,-0.193582151,1.377628919,0.119261418,-0.209463614,-0.07004689,2.025927771,0.110065782,-0.10948633,0.653873715,0.206198087,0.822770132,-0.168874193,0.258751499,-0.162039058,-0.206549156,-0.140592301,-0.109264224,-0.163086778,0.07547886,-0.045285838,-0.189485017,0.391391057,-0.108291116,-0.00815495,-0.15484222,-0.043426218,-0.374745509,-0.308983014,-0.176843489,-0.288825166,-0.128653952,-0.341327069,-0.00018848,-0.24223136,-0.117740847,-0.280604285,-0.091870644,-0.156052444,-0.132332695,-0.17815635,-0.107997119,-0.053190883,-0.086889425,-0.294741455,-0.169399298,-0.116350945,-0.108429982,-0.145453394,-0.03642945,1.193209654,1.402456266,0.30945341,0.217015086,0.477618643,-0.216559182,-0.046831511,-0.166118616,0.35797273,0.809903469,-0.097474512,-0.229180939,-0.3328707,-0.179458662,-0.193054907,-0.078750268,-0.336394672,0.095217739,-0.041103136,-0.225766543,0.168577453,-0.364628184,-0.125740677,-0.254304817,-0.237620953,-0.073287921,0.180711979,0.222108303,-0.221181378,0.025461881,-0.076966435,-0.330923215,0.55470538,0.124473829,-0.268775124,-0.297484095,1.002604791,-0.674007179,-0.522707997,-0.128557124,-0.070017774
UK110,1.394000453,1.440435721,1.770892523,0.912515231,1.894162141,0.567180563,-0.345237163,-0.165880215,0.412858331,0.537781867,-0.07913146,-0.327672635,3.048996114,-0.345492312,-0.154545049,-0.455973646,-0.320971709,-0.083970072,-0.411139997,0.931185643,0.032784115,0.223416827,-0.446907457,0.047426908,0.255175151,0.621439569,0.49966501,1.141502243,1.309000665,0.57097785,-0.392641561,-0.169109393,0.101527298,-0.210764874,-0.418533471,-0.188368815,-0.534044407,0.85883309,2.265347346,-0.57304968,0.812223256,-0.415831351,0.669457867,-0.203032408,2.412704095,-0.309102627,0.771207972,-0.589826004,2.380144086,0.158975565,0.114237658,0.079000639,-0.296906152,-0.805309285,0.354764239,-0.109100287,0.789442633,0.019454997,1.293950527,-0.791013462,-0.456671847,-0.017014547,0.296593705,-0.446471893,0.002677705,-0.595427181,0.97298706,-0.372946532,0.37450595,0.068759712,0.803761449,0.890775686,-0.477474794,0.321712076,-0.517030637,-0.304371448,1.387408436,-0.446281307,-0.257572816,-0.102825461,0.108597379,-0.56615629,-0.576338211,-0.210162273,-0.414059162,-0.016575354,1.151674996,0.491899548,0.180786293,-0.17003957,0.173647392,-0.111362407,0.940791606,1.001102146,-0.674770278,-0.370129388,-0.380958344,-0.717838457,-0.662762154,-0.644863793,-0.219864633,-0.492176971,1.276526471,-0.380990725,-0.554960905,-0.671361069,-0.556057798,-0.551967624,0.075246459,-0.923441223,0.931995345,-0.602702291,-0.376066949,-0.647861392,-0.381649861,-0.602941194,-0.193075662,-0.843559399,-0.759173366,-0.203180306,-0.497155816,-0.541916377,-0.652993385,-0.633607671,0.261483569,-0.334902964,1.867923465,1.303071717,-0.78655375,0.570743881,0.000323482,2.418411396,-0.572998053,-0.416444486,-0.575906464,-0.21194837,0.104433838,-0.775813202,-0.727955309,-0.565654329,-0.336421448,0.861386354,-0.466974281,-0.957156778,0.400112676,-0.029522449,0.104860213,0.073365672,-0.123043007,-0.071956427,-0.050044411,0.189262652,0.765705794,-0.013261355,-0.213605713,-0.640920389,-0.117325648,-0.48798673,0.396850069,-0.267206296,-0.351743173,-0.79156212,-0.527389461,0.531112155,-0.437291334,-0.794421489,-0.419168274,-0.288800537
UK111,-0.148584893,-0.106924729,0.248073041,-0.465662778,0.749829093,1.131859433,0.074533748,1.080190163,0.541651915,-0.239027205,0.659494575,-0.039562399,0.2397683,-0.300330137,-0.394462214,-0.064393846,-0.38039618,1.155443342,0.3445406,0.607936538,-0.24146351,1.195909624,0.702631644,0.803071613,1.032430776,1.39828764,3.220048246,2.239454026,1.487377477,2.331474989,0.355703452,0.753204036,0.001312317,-0.210076002,0.083719879,1.70803338,1.118809257,1.822653842,0.575667769,0.606663115,1.07208566,0.272784081,1.199090918,1.153744107,1.411696697,0.448681967,1.82260626,0.056083006,0.581424237,1.272712991,0.275435138,0.893910836,0.994924259,0.601221213,1.519516718,0.207139842,0.67457504,-0.11656188,0.989960969,0.917841345,0.36392877,1.315421037,0.530200572,4.336386404,0.087616335,1.28725349,1.920545396,0.828430161,1.327132981,0.30037221,0.536980793,1.108637154,0.107070119,3.489232977,0.631858159,1.136678455,2.644550833,-0.42653348,1.027193346,-0.536792977,1.067998196,0.588837515,0.717867103,1.832017851,0.335664182,1.861365709,4.359762496,2.709908411,1.168080592,0.967570409,0.067534448,1.105584429,4.325731129,0.152193549,-0.04991509,0.402815104,0.142591794,-0.063074268,0.186340617,-0.593459376,-0.083256206,0.170529861,1.701598176,-0.295093262,-0.023298582,0.119983419,-0.644751227,-0.184432785,-0.240658155,-0.807231821,-0.264232921,-0.50075638,-0.375893771,-0.18951151,-0.359899603,4.372633158,0.318399169,-0.528214206,-0.684075359,-0.171569372,-0.438989203,1.647998998,-0.307591659,0.422416614,2.457137837,0.324465669,0.485395518,1.235723402,1.536305405,1.607870683,0.173644239,3.140221536,-0.745971681,-0.221711168,2.553934721,1.33679176,1.20882352,2.356746571,0.397916869,-0.656424305,-0.323385533,-0.064011562,0.350783943,1.562278374,0.777011391,-0.07087614,-0.154536074,-0.001769543,-0.153390871,-0.070011302,-0.109008715,-0.065680873,0.741972583,0.04565775,-0.110246604,-0.438122589,1.382305387,-0.340223043,1.49546632,0.444381051,0.040274956,-0.405211108,-0.384946091,-0.566456958,-0.154769625,-0.407039579,-0.403129242,-0.288438729
UK112,0.871596231,0.911702785,1.176083925,0.705092877,1.602573653,1.1780006,0.945373088,1.974134393,0.193504596,-0.516591965,0.565844873,-0.352455333,0.054237068,-0.492762856,-0.141928106,-0.994077113,-0.212098889,0.907001125,-0.61560214,0.288858636,0.603544802,0.056752625,-0.813616461,-0.601130236,1.253408856,-0.826552837,-0.198471378,-0.50483524,-0.779001727,-0.830137283,-0.30582537,-0.328545496,-0.639653118,-0.210985993,0.239513065,-0.911702884,-0.177731118,-0.726716982,-0.414892254,0.146161387,0.95763209,-0.367525156,-0.575387656,-0.831996187,0.355354415,-0.593394118,0.424352074,-0.173700513,-0.451625164,-0.064051232,-0.473309143,-0.532881981,-0.301735669,0.273949673,0.359285867,-0.168477516,0.413485561,-0.232491649,-0.442342113,-0.309111134,-0.496123979,-0.510746191,-0.245912792,-0.465550008,-0.9467238,0.114416721,-0.665733574,1.483250008,-0.458319067,-0.509982096,-0.690713139,-0.36648875,-0.500651674,-0.717110198,-0.141799894,-0.361508274,-0.859573479,-0.452620116,-0.434026119,-0.178602818,-0.533148813,-0.593075736,-0.860896664,-0.368513183,-0.925088456,-0.266787751,-0.871172231,-0.501920466,0.111102522,-0.591578931,-0.734652524,0.046407362,-0.015148787,-0.655669562,-0.603900233,-0.371371917,-0.388047383,-0.729495506,-0.546171341,-0.661363977,-0.561214989,-0.295985516,-0.341044777,-0.329083906,-0.440601284,0.196459624,-0.82852149,-0.888389553,-0.550892941,-1.045591684,-0.537056567,2.418519063,-0.122684524,-0.424413025,0.139268389,3.136420487,6.222134719,0.581321515,-0.129096351,-0.016649317,-0.437140747,-0.164909962,-0.174830854,1.859492498,0.61680072,-0.430991257,-0.306703219,0.166970546,-0.519243162,-0.25527763,-0.286869686,0.481803218,-0.979837212,0.067267227,-0.607086314,-0.466694138,-0.497821109,0.539259429,-1.023629679,-0.731456413,-0.340605816,-0.520781815,-0.089289231,0.380026601,-0.952061095,-0.025976808,-0.12814507,-0.057453805,0.02870568,0.545878119,-0.118994949,-0.043144884,0.610154238,-0.074944271,-0.281080789,-0.160976485,-0.189423623,0.167747352,-0.003581156,-0.333744207,-0.570598319,-0.908121447,0.357511541,0.240568516,-0.047095254,-0.551259812,-0.410756322,-0.120546018
UK113,-0.264821144,-0.223519132,0.133253676,-0.569186217,0.663989196,0.523588004,-0.552772597,-0.010943585,0.12431876,0.112297215,0.272927442,-0.553723593,2.699409752,-0.754976928,-0.171142241,-0.357540086,-0.244868893,0.441279616,-0.050830015,0.810854019,-0.603482184,-0.000310336,-0.842136883,-0.603638982,-0.207285369,-0.621849799,-0.172518592,0.809922963,0.158924066,-0.347743293,-0.851808404,-0.247239033,-0.119166237,-0.210395113,-0.835875101,-1.02167747,-0.551448421,-0.40512069,2.252562399,-0.588229402,0.389124407,-0.387752932,-0.590995671,-0.558723293,0.301766693,-0.554893216,0.554433806,-0.481622914,1.450439408,-0.411204704,-0.03490996,-0.786578779,-0.870066703,-0.672234308,-0.246724613,-0.491991793,0.478137669,-0.295135404,-0.444976203,-0.709245574,0.036471703,-0.835455407,0.057834141,0.205139985,-0.467587296,-0.570619568,-0.766948245,-0.388661135,-0.32283984,-0.410649242,0.543229506,-0.309810514,-0.062293882,0.142612525,-0.467109212,0.951148606,0.158942,-0.435681409,0.125790939,-0.591472488,-0.520435494,-0.73974518,-0.687446596,-0.691638506,-0.812231297,-0.706349326,-0.111299674,-0.767019565,-0.692976171,-0.45560964,-0.68036221,0.252292829,1.118980955,0.647105758,-0.249754831,-0.347871245,-0.253968265,-0.60368212,-0.647250686,-0.617271818,-0.502627023,-0.426210016,-0.268123693,-0.374084941,-0.808214164,-0.925590876,-0.733037729,-0.495968505,-0.04512296,-1.018223761,0.562087468,-0.601650443,-0.375973993,-0.065277794,-0.38070477,-0.189016035,0.287361636,-0.079506389,-0.327356938,-0.202239208,-0.396437495,-0.039556041,0.382390153,0.322522717,0.662951103,-0.436232445,-0.068093557,0.487190937,-0.750990231,-0.669677618,0.435045491,0.127051969,-0.772138815,-0.45880743,2.514651991,-0.157225805,-0.482102443,-0.734536245,-0.664440769,-0.781440884,-0.329424255,1.861091639,-0.424558472,-0.303725145,-0.216280866,0.084513674,0.397458916,0.052584295,0.268573459,-0.070912356,-0.091830538,-0.018705219,0.839096137,-0.032829367,-0.214259956,-0.557719602,0.003238188,-0.146730936,-0.123316514,-0.773463585,-0.061779383,0.402298073,-0.450931171,0.126432813,-1.071919335,-0.724391592,-0.423674099,-0.288784816
UK114,-0.010642177,0.031972502,0.361208235,-0.239315677,0.975270223,0.212781931,-0.157932244,0.039229701,-0.665532785,-0.523652649,-0.539060582,-0.628255426,-0.031388978,-0.790230118,0.068773988,-0.704983022,-0.199808957,0.144469401,-0.16970048,0.238808466,0.29547531,0.740571669,-0.251870066,0.107694155,0.359573699,-0.541132446,0.404674304,0.035666284,-0.257423617,-0.211117974,-0.421582646,0.440775183,-0.521428087,-0.206365972,0.018338911,-0.190085535,-0.17721584,0.171454657,-0.411162013,-0.23798065,2.114019417,-0.247127186,0.198542419,-0.079693255,0.085632097,-0.540627874,-0.155851628,0.002973188,-0.54443819,-0.670116176,-0.2535156,-0.362352564,0.419488784,0.756528226,1.451128766,-0.590491384,0.122012452,-0.20484862,-0.164099162,-0.49231541,0.328181086,-0.292483784,-0.048730381,0.097436354,-0.292459077,0.287650714,-0.326799471,-0.077043638,-0.149588718,0.266690218,-0.080682043,-0.252261907,-0.216084367,1.799147781,-0.43755109,0.340021549,0.24102898,0.772091629,-0.268911324,0.09891911,0.682437051,-0.494487756,-0.450856628,-0.874392486,-0.779616281,-0.10809126,0.802956794,-0.323726673,0.366307708,-0.405230342,1.090172718,-0.063562689,0.293918864,-0.519950446,-0.370394547,-0.345410762,-0.239930395,-0.385501371,-0.318389594,-0.316612394,-0.480919029,-0.165097535,-0.241104997,-0.298835199,-0.65498744,-0.477128303,-0.654389247,-0.783392253,-0.515073073,-0.728659253,-0.550689391,1.002161789,-0.171894517,-0.49572184,0.26261007,0.254904277,0.719843986,-0.803196044,0.135751139,-0.056218294,-0.414999269,-0.376338543,-0.629098668,-0.602893773,1.619252483,-0.348380471,-0.30315513,-0.381707554,0.369463041,0.265906443,-0.251970636,-0.394835908,-0.795414577,0.45005779,-0.492895312,0.157120281,-0.169416996,0.140583106,-0.299590425,-0.315611166,-0.325281267,-0.586057808,0.029680227,-0.457843953,-1.015015675,-0.067300118,-0.118143415,-0.06176198,-0.143857654,0.112603015,-0.069303474,-0.050478972,-0.189852714,-0.017224966,-0.024221323,-0.019719105,-0.546553839,0.032372022,1.055492718,-0.745229337,0.414415988,-1.055215231,-0.405660761,0.891469766,-0.332752946,-0.348947846,-0.417858002,0.312732301
